Forum.id|Person.id|joinDate
687194767663|15393162788868|2011-11-05T18:13:01.979+0000
412316860720|2199023255593|2011-06-25T19:54:16.200+0000
412316860720|8796093022228|2011-10-02T17:19:44.639+0000
412316860720|10995116277762|2011-06-10T01:48:50.109+0000
412316860720|10995116277802|2011-07-14T22:26:36.860+0000
412316860720|10995116277807|2011-06-20T03:44:36.919+0000
412316860720|13194139533348|2011-06-16T12:13:21.602+0000
412316860720|13194139533402|2011-11-12T16:11:20.495+0000
412316860720|17592186044509|2011-09-21T14:48:23.985+0000
481036337457|2199023255593|2011-09-10T08:37:55.153+0000
481036337457|4398046511185|2011-09-20T22:03:11.174+0000
481036337457|8796093022228|2011-06-24T13:15:22.540+0000
481036337457|10995116277802|2011-06-24T05:34:21.323+0000
481036337457|13194139533402|2011-06-05T20:48:37.622+0000
481036337457|15393162788908|2011-08-18T06:26:16.984+0000
481036337457|17592186044423|2011-11-19T21:50:13.108+0000
481036337457|17592186044430|2011-09-13T01:52:50.919+0000
481036337457|17592186044456|2011-07-06T02:18:07.795+0000
481036337457|19791209300048|2011-10-31T12:57:55.639+0000
687194767667|4398046511185|2011-10-13T09:49:59.086+0000
687194767667|8796093022227|2011-11-03T05:16:04.794+0000
687194767667|8796093022228|2011-10-23T17:47:57.987+0000
687194767667|10995116277807|2011-11-16T23:38:30.817+0000
687194767667|15393162788908|2011-11-11T11:16:31.818+0000
687194767667|17592186044456|2011-10-17T03:31:28.366+0000
687194767667|19791209300048|2011-10-30T01:30:00.749+0000
549755814196|96|2011-11-07T02:36:53.032+0000
549755814196|2199023255593|2011-10-18T20:00:49.822+0000
549755814196|4398046511181|2011-08-07T03:22:11.468+0000
549755814196|8796093022227|2011-10-02T02:56:58.525+0000
549755814196|8796093022228|2011-09-14T14:06:53.670+0000
549755814196|13194139533402|2011-08-30T05:31:41.422+0000
549755814196|15393162788868|2011-07-22T14:47:01.326+0000
549755814196|15393162788908|2011-10-08T20:55:28.791+0000
549755814196|15393162788915|2011-10-05T09:59:00.852+0000
549755814196|17592186044423|2011-08-01T15:48:59.248+0000
549755814196|17592186044430|2011-10-15T19:20:49.103+0000
549755814196|19791209300048|2011-09-18T21:46:22.584+0000
549755814197|96|2011-10-18T16:04:35.822+0000
549755814197|8796093022227|2011-07-20T05:30:01.578+0000
549755814197|10995116277762|2011-07-16T16:29:55.012+0000
549755814197|15393162788868|2011-08-25T13:10:00.775+0000
549755814197|17592186044423|2011-08-24T10:39:58.618+0000
549755814197|17592186044430|2011-11-17T01:47:34.225+0000
549755814197|19791209300048|2011-09-14T21:28:47.164+0000
618475290934|8796093022228|2011-11-16T12:10:15.869+0000
618475290934|10995116277802|2011-10-03T06:35:23.927+0000
618475290934|10995116277807|2011-09-17T04:51:07.550+0000
618475290934|13194139533402|2011-11-01T12:49:12.594+0000
618475290934|15393162788868|2011-10-31T14:34:08.388+0000
618475290934|15393162788908|2011-11-16T11:48:08.736+0000
618475290934|15393162788915|2011-11-11T06:35:45.733+0000
618475290934|17592186044423|2011-10-09T17:53:14.768+0000
618475290934|17592186044456|2011-10-10T17:52:54.550+0000
618475290934|17592186044509|2011-09-18T00:28:51.738+0000
618475290934|19791209300048|2011-09-14T12:52:55.898+0000
481036337463|2199023255593|2011-11-01T15:34:02.470+0000
481036337463|4398046511185|2011-10-27T11:52:57.611+0000
481036337463|8796093022227|2011-10-03T12:59:07.337+0000
481036337463|10995116277762|2011-10-04T09:15:54.342+0000
481036337463|10995116277807|2011-06-15T19:38:22.678+0000
481036337463|13194139533348|2011-08-23T17:46:12.617+0000
481036337463|15393162788868|2011-08-19T16:30:04.993+0000
412316860728|2199023255628|2011-03-14T09:59:18.420+0000
412316860728|4398046511181|2011-03-14T04:42:59.004+0000
412316860728|6597069766684|2011-03-03T11:05:47.421+0000
412316860728|6597069766716|2011-03-04T03:17:47.765+0000
412316860728|17592186044456|2011-06-24T07:34:56.906+0000
687194767673|2199023255628|2011-11-01T05:43:39.052+0000
687194767673|8796093022227|2011-11-08T09:18:33.470+0000
687194767673|10995116277762|2011-11-17T10:15:30.482+0000
687194767673|6597069766661|2011-10-23T16:21:07.916+0000
481036337466|4398046511181|2011-05-17T11:08:06.051+0000
481036337466|17592186044456|2011-08-21T18:44:09.977+0000
481036337466|4398046511107|2011-05-19T00:42:03.414+0000
481036337466|10995116277802|2011-10-23T01:25:12.939+0000
481036337466|4398046511141|2011-05-18T11:18:34.691+0000
481036337466|4398046511143|2011-05-29T23:16:33.058+0000
481036337466|15393162788955|2011-09-19T13:09:11.335+0000
481036337466|4398046511173|2011-07-02T22:50:32.285+0000
481036337466|10995116277783|2011-08-25T15:07:27.741+0000
481036337466|15393162788908|2011-07-30T04:28:04.691+0000
481036337466|17592186044430|2011-10-26T09:35:54.542+0000
481036337466|13194139533357|2011-06-30T16:23:54.813+0000
481036337466|15393162788895|2011-06-27T04:54:17.009+0000
481036337466|19791209300024|2011-09-04T23:04:32.128+0000
481036337466|13194139533330|2011-10-31T19:56:12.654+0000
481036337466|8796093022262|2011-11-14T23:53:28.309+0000
481036337466|6597069766745|2011-06-05T00:50:56.176+0000
481036337466|13194139533328|2011-07-27T21:57:33.167+0000
481036337466|17592186044423|2011-06-07T03:30:49.003+0000
481036337466|6597069766738|2011-06-25T06:28:24.795+0000
481036337466|2199023255637|2011-11-16T10:29:24.253+0000
481036337466|2199023255625|2011-09-22T18:41:57.102+0000
481036337466|15393162788875|2011-05-16T03:04:46.869+0000
481036337466|2199023255562|2011-07-13T22:11:42.365+0000
481036337466|2199023255611|2011-08-01T17:57:39.727+0000
481036337466|17592186044499|2011-10-21T11:56:40.948+0000
481036337466|15393162788915|2011-05-06T19:46:53.540+0000
481036337466|8796093022287|2011-08-13T11:20:55.475+0000
481036337466|13194139533378|2011-05-13T09:10:33.237+0000
481036337466|4398046511126|2011-05-20T11:47:52.175+0000
481036337467|4398046511181|2011-05-02T23:43:41.938+0000
481036337467|6597069766716|2011-08-15T11:36:51.151+0000
481036337467|17592186044456|2011-11-16T19:50:01.211+0000
618475290940|2199023255628|2011-10-28T22:30:29.599+0000
618475290940|4398046511181|2011-08-15T00:40:01.669+0000
618475290940|6597069766716|2011-07-30T01:24:32.005+0000
618475290940|17592186044456|2011-09-10T00:31:01.741+0000
481036337469|2199023255628|2011-05-29T23:02:04.942+0000
481036337469|4398046511181|2011-11-17T14:30:28.455+0000
481036337469|6597069766716|2011-05-22T11:02:21.027+0000
549755814206|4398046511181|2011-07-18T03:10:59.283+0000
549755814206|6597069766716|2011-07-29T17:08:46.119+0000
549755814206|17592186044456|2011-10-20T08:55:38.678+0000
687194767679|4398046511181|2011-10-12T05:22:17.159+0000
687194767679|6597069766684|2011-11-17T08:22:08.192+0000
687194767681|2199023255628|2011-10-30T04:57:36.892+0000
687194767681|4398046511181|2011-11-16T18:44:58.763+0000
687194767681|6597069766684|2011-10-28T10:20:31.936+0000
412316860738|6597069766716|2011-04-25T02:31:13.304+0000
412316860738|17592186044456|2011-07-19T23:21:16.032+0000
481036337475|17592186044456|2011-07-27T18:58:24.607+0000
481036337476|2199023255628|2011-06-19T05:56:16.663+0000
481036337476|6597069766684|2011-05-23T15:02:03.845+0000
481036337476|17592186044456|2011-09-19T19:52:16.438+0000
481036337477|2199023255628|2011-09-18T12:57:59.128+0000
481036337477|6597069766684|2011-11-06T13:56:59.712+0000
481036337477|6597069766716|2011-11-03T03:38:20.349+0000
412316860746|2199023255611|2011-03-29T07:45:06.082+0000
412316860746|2199023255625|2011-03-20T14:08:59.370+0000
412316860746|10995116277769|2011-03-22T05:31:59.629+0000
481036337487|2199023255625|2011-09-10T17:05:11.492+0000
481036337487|10995116277769|2011-10-26T16:23:25.249+0000
549755814228|10995116277769|2011-08-03T14:09:31.528+0000
343597384022|96|2011-01-05T05:55:58.500+0000
343597384022|2199023255558|2010-12-13T17:41:53.249+0000
343597384022|2199023255611|2010-12-21T04:19:46.860+0000
343597384022|2199023255628|2010-12-12T07:30:23.114+0000
343597384022|2199023255637|2011-01-05T12:26:40.229+0000
343597384022|4398046511181|2010-12-14T03:29:13.235+0000
343597384022|6597069766684|2010-12-10T06:08:16.160+0000
343597384022|8796093022227|2010-12-21T15:40:03.698+0000
343597384022|10995116277761|2011-01-04T13:40:59.006+0000
343597384022|10995116277769|2011-02-01T20:49:01.689+0000
343597384022|10995116277818|2011-01-01T00:37:59.264+0000
343597384022|13194139533330|2011-03-24T16:31:14.357+0000
343597384022|13194139533402|2011-03-21T18:03:01.543+0000
343597384022|15393162788868|2011-04-25T12:33:29.614+0000
343597384022|15393162788915|2011-04-28T02:21:28.844+0000
343597384022|17592186044508|2011-06-18T08:07:18.899+0000
343597384022|19791209299992|2011-09-23T18:45:25.375+0000
343597384022|19791209300024|2011-09-29T03:49:51.463+0000
412316860759|17592186044456|2011-06-18T12:20:59.767+0000
412316860759|17592186044508|2011-06-06T00:55:12.768+0000
412316860759|21990232555554|2011-11-07T04:44:04.746+0000
412316860761|17592186044508|2011-06-27T14:56:23.891+0000
481036337499|17592186044508|2011-06-18T04:42:09.450+0000
687194767709|17592186044456|2011-11-11T20:48:04.609+0000
687194767711|17592186044456|2011-10-30T00:02:23.797+0000
481036337504|17592186044508|2011-10-12T03:40:36.080+0000
412316860771|17592186044456|2011-10-18T03:15:23.884+0000
412316860771|17592186044508|2011-08-07T01:04:12.185+0000
412316860772|4398046511181|2011-03-29T06:53:32.134+0000
618475290981|15393162788868|2011-10-06T20:00:34.266+0000
618475290981|17592186044509|2011-10-07T01:36:26.878+0000
343597384038|2199023255593|2010-12-24T16:01:25.547+0000
343597384038|2199023255611|2010-12-09T10:23:15.380+0000
343597384038|2199023255628|2010-12-05T19:50:43.246+0000
343597384038|10995116277848|2011-01-21T11:39:09.681+0000
343597384038|13194139533364|2011-03-11T05:27:46.010+0000
343597384038|13194139533378|2011-04-02T09:11:13.424+0000
343597384038|15393162788955|2011-05-09T13:29:12.973+0000
343597384038|19791209299992|2011-10-04T21:31:39.206+0000
412316860776|10995116277789|2011-06-17T21:18:06.808+0000
412316860776|13194139533390|2011-09-08T05:27:05.285+0000
412316860776|2199023255593|2011-07-21T15:45:08.879+0000
412316860776|13194139533364|2011-04-27T01:35:37.780+0000
412316860776|2199023255611|2011-06-06T23:38:46.680+0000
412316860776|2199023255628|2011-05-12T05:02:04.832+0000
412316860776|17592186044509|2011-10-14T16:58:19.810+0000
412316860776|17592186044454|2011-09-22T13:22:15.918+0000
412316860776|13194139533378|2011-05-02T09:21:03.994+0000
412316860776|65|2011-05-26T16:14:07.920+0000
412316860776|19791209300014|2011-11-06T02:53:21.787+0000
412316860776|15393162788955|2011-07-21T21:46:04.291+0000
412316860776|19791209299992|2011-10-22T14:34:43.026+0000
412316860776|94|2011-06-15T00:45:03.828+0000
412316860776|21990232555555|2011-11-05T20:03:36.657+0000
412316860776|4398046511107|2011-10-13T21:40:18.058+0000
412316860776|2199023255562|2011-10-19T14:05:46.875+0000
412316860776|8796093022216|2011-11-11T01:01:46.746+0000
412316860776|17592186044446|2011-08-14T04:08:47.644+0000
412316860776|2199023255565|2011-04-07T00:03:26.182+0000
412316860776|17592186044490|2011-09-20T14:54:48.266+0000
412316860776|2199023255602|2011-06-28T16:21:58.642+0000
412316860776|8796093022287|2011-06-24T12:51:20.868+0000
412316860776|17592186044430|2011-07-31T06:41:28.638+0000
412316860776|96|2011-08-28T14:12:41.282+0000
412316860776|13194139533365|2011-09-05T03:27:29.272+0000
412316860776|15393162788908|2011-11-03T21:13:45.197+0000
412316860776|4398046511167|2011-04-20T02:05:48.083+0000
412316860776|8796093022240|2011-03-28T07:12:59.919+0000
412316860776|15393162788961|2011-08-11T12:14:22.549+0000
412316860776|13194139533357|2011-08-27T11:05:53.288+0000
412316860776|6597069766684|2011-08-11T20:48:17.994+0000
412316860776|10995116277762|2011-09-15T14:24:10.529+0000
412316860776|17592186044443|2011-07-16T05:30:03.911+0000
412316860776|17592186044499|2011-06-22T13:57:39.527+0000
412316860776|17592186044484|2011-07-27T03:31:00.559+0000
412316860776|4398046511143|2011-04-24T14:54:46.471+0000
412316860776|19791209300039|2011-10-09T03:36:46.824+0000
412316860776|6597069766745|2011-11-08T11:30:05.149+0000
412316860776|4398046511181|2011-04-23T08:16:26.344+0000
412316860776|8796093022227|2011-09-06T06:10:03.516+0000
412316860776|10995116277783|2011-11-16T09:44:40.060+0000
412316860776|10995116277807|2011-10-16T05:01:41.185+0000
481036337513|2199023255611|2011-05-16T01:26:30.808+0000
481036337513|2199023255628|2011-08-25T03:11:45.986+0000
481036337513|13194139533378|2011-10-05T12:25:05.824+0000
481036337513|19791209299992|2011-10-26T14:24:10.589+0000
343597384042|2199023255628|2011-06-22T12:47:02.635+0000
343597384042|10995116277848|2011-09-23T21:27:11.260+0000
343597384042|13194139533364|2011-10-03T11:54:27.363+0000
618475290987|10995116277848|2011-10-25T03:20:18.430+0000
618475290987|13194139533364|2011-10-17T19:12:04.389+0000
618475290987|13194139533378|2011-10-15T19:17:08.801+0000
343597384044|2199023255611|2011-11-13T10:39:53.884+0000
343597384044|2199023255628|2010-12-31T14:37:51.327+0000
343597384044|13194139533378|2011-11-19T04:28:17.208+0000
412316860781|2199023255593|2011-06-16T01:30:02.429+0000
412316860781|2199023255628|2011-03-25T03:49:01.850+0000
412316860781|10995116277848|2011-09-29T06:09:21.208+0000
412316860781|13194139533378|2011-10-18T06:30:37.344+0000
412316860781|15393162788955|2011-05-17T05:49:55.949+0000
412316860781|19791209299992|2011-10-20T19:14:29.355+0000
343597384046|2199023255593|2011-09-21T07:43:43.650+0000
343597384046|2199023255611|2011-09-21T04:11:19.781+0000
343597384046|2199023255628|2011-07-30T08:54:28.072+0000
343597384046|10995116277848|2011-08-20T02:04:33.866+0000
343597384046|13194139533364|2011-08-26T10:47:25.674+0000
343597384046|13194139533378|2011-04-29T02:42:18.167+0000
618475290991|2199023255628|2011-09-04T22:56:55.852+0000
618475290991|10995116277848|2011-10-04T22:15:30.216+0000
618475290991|19791209299992|2011-11-01T02:44:20.994+0000
618475290992|2199023255593|2011-08-15T06:05:17.329+0000
618475290992|2199023255628|2011-11-08T20:42:22.241+0000
618475290992|15393162788955|2011-11-08T12:20:56.084+0000
343597384049|2199023255611|2011-04-06T21:39:17.547+0000
343597384049|2199023255628|2011-10-09T10:02:50.917+0000
343597384049|13194139533364|2011-03-23T04:14:38.716+0000
343597384049|15393162788955|2011-06-17T11:50:17.886+0000
618475290994|2199023255593|2011-08-28T21:10:46.328+0000
618475290994|10995116277848|2011-10-31T22:59:04.849+0000
618475290994|13194139533364|2011-09-06T21:21:42.907+0000
618475290994|15393162788955|2011-11-04T13:08:58.208+0000
412316860787|2199023255593|2011-04-12T02:49:54.792+0000
412316860787|2199023255611|2011-11-11T02:13:46.234+0000
412316860787|10995116277848|2011-03-10T10:07:19.360+0000
412316860787|13194139533378|2011-06-18T08:48:44.680+0000
549755814262|2199023255628|2011-07-29T07:21:42.267+0000
549755814262|13194139533364|2011-10-16T16:10:31.527+0000
549755814262|13194139533378|2011-06-18T01:41:47.391+0000
481036337527|2199023255611|2011-05-09T01:10:07.029+0000
481036337527|13194139533364|2011-05-03T00:13:12.707+0000
481036337527|17592186044456|2011-06-26T05:38:18.781+0000
549755814264|2199023255565|2011-06-16T20:18:01.393+0000
549755814264|4398046511167|2011-06-20T16:58:57.565+0000
549755814264|6597069766742|2011-06-20T06:09:58.386+0000
549755814264|8796093022240|2011-06-12T21:37:37.462+0000
549755814264|8796093022287|2011-06-19T12:30:36.051+0000
549755814264|10995116277761|2011-06-17T13:20:32.300+0000
549755814264|10995116277769|2011-06-20T05:42:16.253+0000
549755814264|13194139533328|2011-06-24T07:34:56.906+0000
549755814264|13194139533357|2011-06-18T12:20:59.767+0000
549755814264|15393162788868|2011-06-12T11:12:50.148+0000
549755814264|15393162788961|2011-06-26T05:38:18.781+0000
549755814264|17592186044508|2011-06-16T21:02:42.880+0000
549755814264|21990232555554|2011-11-18T16:21:07.143+0000
549755814264|21990232555604|2011-09-29T02:47:20.730+0000
412316860793|2199023255628|2011-03-10T13:21:28.171+0000
412316860793|4398046511126|2011-02-21T18:57:09.803+0000
412316860793|4398046511181|2011-03-04T22:03:12.271+0000
412316860793|10995116277789|2011-03-11T05:27:46.010+0000
412316860793|10995116277818|2011-03-02T07:07:47.816+0000
412316860793|15393162788961|2011-05-03T00:13:12.707+0000
68719477114|2199023255593|2010-06-16T02:22:57.912+0000
68719477114|2199023255625|2010-06-06T04:22:04.932+0000
68719477114|4398046511181|2010-07-17T12:42:34.814+0000
68719477114|6597069766661|2010-10-07T03:47:10.809+0000
68719477114|10995116277789|2010-12-09T10:23:15.380+0000
68719477114|10995116277802|2010-12-21T04:19:46.860+0000
68719477114|13194139533348|2011-03-29T07:45:06.082+0000
68719477114|13194139533378|2011-03-28T08:40:33.016+0000
68719477114|15393162788955|2011-05-18T23:00:00.179+0000
68719477114|15393162788961|2011-05-09T01:10:07.029+0000
274877907323|4398046511181|2010-11-26T11:24:42.734+0000
274877907323|15393162788908|2011-06-16T18:27:45.673+0000
618475291006|4398046511181|2011-10-30T10:14:22.664+0000
618475291006|15393162788908|2011-11-19T01:01:18.892+0000
618475291009|15393162788908|2011-11-18T17:46:38.633+0000
481036337538|4398046511181|2011-10-26T04:24:33.880+0000
481036337538|15393162788908|2011-09-26T11:04:41.636+0000
618475291011|4398046511181|2011-10-28T14:52:28.436+0000
618475291011|15393162788908|2011-10-10T03:14:04.998+0000
549755814276|4398046511181|2011-10-10T01:03:33.773+0000
549755814276|15393162788908|2011-10-01T22:10:01.802+0000
618475291014|4398046511181|2011-09-07T14:29:08.457+0000
274877907335|4398046511181|2011-04-18T22:29:33.708+0000
274877907335|15393162788908|2011-08-21T23:07:05.528+0000
68719477138|17592186044456|2011-06-16T20:18:01.393+0000
412316860819|4398046511181|2011-04-03T04:14:41.849+0000
412316860819|8796093022228|2011-03-12T17:34:49.082+0000
412316860819|10995116277802|2011-03-24T16:31:14.357+0000
412316860819|15393162788868|2011-04-14T11:54:53.577+0000
618475291028|4398046511181|2011-11-05T11:26:00.502+0000
618475291028|8796093022228|2011-09-27T02:09:37.578+0000
618475291028|10995116277802|2011-08-09T02:28:15.029+0000
618475291028|15393162788868|2011-08-04T19:55:00.291+0000
618475291029|10995116277802|2011-10-25T09:14:03.858+0000
618475291029|15393162788868|2011-09-30T01:02:11.454+0000
687194767766|8796093022228|2011-10-19T21:19:10.149+0000
481036337559|8796093022228|2011-11-10T23:32:25.474+0000
481036337559|10995116277802|2011-07-27T09:34:13.837+0000
481036337559|15393162788868|2011-10-27T07:03:05.422+0000
618475291032|4398046511181|2011-11-14T10:09:06.701+0000
618475291032|8796093022228|2011-10-01T19:39:46.209+0000
618475291032|15393162788868|2011-09-12T06:21:47.536+0000
549755814297|8796093022228|2011-09-02T05:29:51.565+0000
549755814297|10995116277802|2011-07-28T15:17:53.625+0000
549755814297|15393162788868|2011-11-07T07:29:02.732+0000
549755814298|4398046511181|2011-10-28T18:56:59.317+0000
549755814298|10995116277802|2011-06-19T22:46:30.535+0000
481036337563|4398046511181|2011-09-25T18:49:24.447+0000
481036337563|8796093022228|2011-07-11T14:58:11.762+0000
481036337563|10995116277802|2011-09-16T03:54:35.947+0000
481036337563|15393162788868|2011-08-18T15:51:11.677+0000
481036337564|8796093022228|2011-06-10T12:45:48.797+0000
481036337564|10995116277802|2011-05-10T05:29:41.293+0000
618475291037|8796093022228|2011-11-05T02:42:25.901+0000
618475291037|15393162788868|2011-10-14T17:29:34.163+0000
618475291042|10995116277769|2011-08-23T02:12:13.148+0000
274877907364|10995116277769|2011-01-24T13:23:23.647+0000
274877907364|10995116277802|2010-12-21T15:40:03.698+0000
274877907367|10995116277802|2011-04-10T19:30:44.809+0000
618475291048|10995116277769|2011-09-28T05:22:06.181+0000
618475291048|10995116277802|2011-10-19T11:24:28.230+0000
549755814315|10995116277802|2011-09-15T15:54:11.703+0000
549755814316|10995116277802|2011-11-03T09:34:22.945+0000
343597384116|94|2011-01-28T15:30:19.989+0000
343597384116|2199023255628|2011-02-02T14:35:42.304+0000
343597384116|8796093022240|2011-02-03T09:06:56.972+0000
343597384116|10995116277761|2011-01-26T12:42:30.153+0000
343597384116|10995116277848|2011-01-17T16:24:27.564+0000
343597384116|21990232555554|2011-10-30T14:13:46.771+0000
343597384116|21990232555618|2011-11-17T18:18:30.157+0000
687194767797|94|2011-11-13T10:27:38.092+0000
687194767797|10995116277761|2011-11-11T09:25:23.037+0000
687194767797|21990232555554|2011-11-09T18:53:55.669+0000
687194767798|10995116277848|2011-11-09T12:07:55.386+0000
687194767798|21990232555554|2011-11-05T10:35:58.455+0000
343597384119|2199023255628|2011-04-02T17:38:42.518+0000
343597384119|10995116277848|2011-07-24T07:32:46.311+0000
549755814328|2199023255628|2011-06-30T23:13:39.596+0000
549755814328|8796093022240|2011-06-26T15:57:33.541+0000
549755814329|94|2011-10-07T16:34:34.158+0000
549755814329|10995116277761|2011-11-08T07:06:32.910+0000
549755814329|10995116277848|2011-09-15T06:38:32.823+0000
412316860859|2199023255628|2011-08-07T05:10:57.037+0000
412316860859|8796093022240|2011-05-10T07:53:22.119+0000
412316860859|10995116277761|2011-09-09T23:48:54.797+0000
481036337597|94|2011-07-17T11:56:45.750+0000
481036337597|2199023255628|2011-06-12T13:24:49.023+0000
481036337597|10995116277848|2011-04-12T13:20:40.390+0000
481036337598|94|2011-07-26T09:04:39.276+0000
481036337598|8796093022240|2011-08-26T11:08:08.000+0000
481036337598|10995116277848|2011-10-17T12:08:44.923+0000
481036337600|2199023255628|2011-06-10T09:33:03.618+0000
481036337600|8796093022240|2011-06-16T16:03:55.404+0000
481036337600|10995116277848|2011-09-08T13:23:39.670+0000
274877907394|2199023255625|2010-11-22T11:41:09.078+0000
274877907394|4398046511168|2010-11-27T15:03:21.306+0000
274877907394|4398046511185|2010-11-25T03:00:35.520+0000
274877907394|10995116277803|2011-02-03T09:06:56.972+0000
274877907394|17592186044456|2011-06-12T21:37:37.462+0000
274877907394|21990232555554|2011-11-18T05:11:03.246+0000
412316860867|19791209299992|2011-09-09T01:24:11.246+0000
549755814359|10995116277769|2011-06-26T21:40:48.087+0000
549755814359|15393162788868|2011-06-05T06:06:00.416+0000
549755814360|15393162788868|2011-07-22T02:10:47.742+0000
549755814365|10995116277769|2011-09-29T07:16:26.102+0000
687194767838|10995116277769|2011-11-12T23:56:06.639+0000
549755814367|15393162788868|2011-08-02T11:13:40.533+0000
481036337632|10995116277769|2011-04-17T12:50:39.672+0000
481036337632|10995116277802|2011-04-28T02:21:28.844+0000
481036337632|10995116277818|2011-05-02T20:09:14.372+0000
68719477217|2199023255611|2010-06-16T02:22:57.912+0000
68719477217|2199023255637|2010-05-20T00:33:49.105+0000
68719477217|4398046511141|2010-07-12T03:53:03.514+0000
68719477217|10995116277769|2011-02-14T10:41:24.263+0000
68719477217|10995116277789|2010-12-24T16:01:25.547+0000
68719477217|13194139533378|2011-04-14T02:34:34.804+0000
68719477217|15393162788868|2011-04-21T08:49:40.081+0000
68719477217|19791209299992|2011-09-27T21:27:47.913+0000
343597384162|4398046511141|2011-04-19T19:42:37.002+0000
343597384162|10995116277769|2011-11-03T17:07:00.670+0000
343597384162|10995116277789|2011-08-14T23:03:34.530+0000
343597384162|15393162788868|2011-05-29T03:18:24.992+0000
343597384162|19791209299992|2011-10-24T01:54:53.289+0000
687194767843|13194139533378|2011-11-09T15:15:18.453+0000
412316860900|2199023255611|2011-04-01T09:14:25.942+0000
412316860900|2199023255637|2011-11-11T02:23:21.160+0000
412316860900|10995116277789|2011-04-30T10:30:46.396+0000
206158430693|10995116277769|2011-05-01T08:38:11.384+0000
206158430693|10995116277789|2011-05-07T21:25:23.121+0000
206158430693|15393162788868|2011-10-15T15:15:24.918+0000
549755814374|4398046511141|2011-08-30T23:07:29.684+0000
549755814374|13194139533378|2011-09-27T02:32:17.788+0000
549755814374|15393162788868|2011-06-19T01:36:38.025+0000
549755814375|2199023255637|2011-06-21T22:44:18.204+0000
549755814375|10995116277789|2011-07-01T02:13:28.550+0000
549755814375|13194139533378|2011-10-01T23:42:09.415+0000
549755814375|15393162788868|2011-11-01T08:29:30.527+0000
549755814375|19791209299992|2011-11-19T00:42:25.379+0000
68719477224|13194139533378|2011-09-18T06:34:54.807+0000
68719477224|19791209299992|2011-11-10T23:16:19.041+0000
137438953961|2199023255637|2010-12-02T20:58:37.787+0000
137438953961|10995116277789|2011-04-28T14:27:15.150+0000
687194767850|4398046511141|2011-11-17T06:53:17.522+0000
687194767850|13194139533378|2011-10-29T06:20:28.736+0000
687194767850|15393162788868|2011-11-06T22:43:10.294+0000
618475291115|2199023255611|2011-11-07T19:45:21.830+0000
618475291115|10995116277769|2011-08-25T19:58:19.468+0000
618475291115|15393162788868|2011-11-11T13:53:50.826+0000
206158430700|2199023255637|2010-10-08T08:06:15.572+0000
206158430700|10995116277769|2011-06-20T13:48:14.093+0000
206158430700|19791209299992|2011-10-13T22:38:54.378+0000
687194767853|4398046511141|2011-11-03T18:19:10.631+0000
687194767853|10995116277769|2011-10-24T14:31:40.071+0000
687194767853|15393162788868|2011-10-26T21:43:24.644+0000
137438953966|2199023255611|2010-12-19T04:53:30.355+0000
137438953966|4398046511141|2011-06-22T08:34:37.569+0000
137438953966|10995116277769|2011-05-05T08:23:16.771+0000
137438953966|10995116277789|2011-11-14T00:36:34.221+0000
137438953966|13194139533378|2011-05-13T23:45:19.938+0000
137438953966|15393162788868|2011-05-27T11:45:16.102+0000
549755814383|10995116277789|2011-07-24T02:43:00.608+0000
549755814383|13194139533378|2011-10-16T02:14:29.148+0000
549755814383|15393162788868|2011-10-20T00:44:20.235+0000
206158430705|4398046511141|2011-02-13T07:03:22.875+0000
206158430705|10995116277769|2011-03-16T11:51:09.090+0000
206158430705|10995116277789|2011-10-27T06:26:03.109+0000
412316860914|2199023255637|2011-08-06T08:11:57.007+0000
412316860914|4398046511141|2011-10-24T15:50:02.872+0000
412316860914|10995116277789|2011-04-08T02:49:03.061+0000
412316860914|13194139533378|2011-06-10T04:23:08.141+0000
687194767859|4398046511141|2011-10-31T08:16:23.605+0000
687194767859|10995116277769|2011-11-12T11:37:05.764+0000
206158430708|2199023255637|2011-07-25T03:21:18.765+0000
206158430708|13194139533378|2011-07-18T21:32:45.132+0000
618475291125|2199023255611|2011-10-21T16:03:05.338+0000
618475291125|4398046511141|2011-08-24T09:19:44.428+0000
618475291125|10995116277769|2011-11-03T19:25:49.067+0000
618475291125|10995116277789|2011-10-04T05:46:14.572+0000
618475291125|13194139533378|2011-11-04T23:11:40.673+0000
618475291125|15393162788868|2011-08-17T22:14:18.332+0000
412316860918|2199023255611|2011-02-15T21:04:37.624+0000
412316860918|2199023255637|2011-06-29T09:08:41.088+0000
412316860918|4398046511141|2011-09-08T14:43:51.143+0000
412316860918|10995116277769|2011-07-16T21:11:20.329+0000
412316860918|10995116277789|2011-03-15T21:37:03.668+0000
412316860918|13194139533378|2011-10-16T17:49:29.614+0000
412316860918|15393162788868|2011-10-21T03:36:31.945+0000
412316860918|19791209299992|2011-11-16T08:07:19.594+0000
343597384183|4398046511126|2011-01-01T21:45:50.365+0000
343597384183|10995116277769|2011-01-26T12:23:22.634+0000
137438953978|4398046511168|2010-07-11T20:06:25.463+0000
137438953978|6597069766742|2010-10-07T15:46:45.062+0000
137438953978|8796093022240|2010-11-25T03:00:35.520+0000
137438953978|10995116277769|2011-01-31T06:00:42.423+0000
137438953978|15393162788868|2011-04-23T17:54:04.545+0000
137438953978|17592186044508|2011-06-07T04:51:11.344+0000
137438953978|21990232555554|2011-11-04T17:18:59.903+0000
