Person.id|Tag.id
15393162788868|9760
15393162788868|9939
15393162788868|10080
15393162788868|10322
15393162788868|10991
15393162788868|11408
15393162788868|11557
15393162788868|11609
15393162788868|12273
2199023255562|6
2199023255562|60
2199023255562|138
2199023255562|252
2199023255562|279
2199023255562|468
2199023255562|565
2199023255562|576
2199023255562|585
2199023255562|588
2199023255562|774
2199023255562|777
2199023255562|782
2199023255562|807
2199023255562|1030
2199023255562|1032
2199023255562|1614
2199023255562|1760
2199023255562|1769
2199023255562|2045
2199023255562|2069
2199023255562|2097
2199023255562|2787
2199023255562|2794
2199023255562|2801
2199023255562|2805
2199023255562|2808
2199023255562|2869
2199023255562|2876
2199023255562|2951
2199023255562|2963
2199023255562|2967
2199023255562|3009
2199023255562|3055
2199023255562|3071
2199023255562|4844
2199023255562|5085
2199023255562|5129
2199023255562|6385
2199023255562|6397
2199023255562|6547
2199023255562|7547
2199023255562|8925
2199023255562|9272
2199023255562|10037
2199023255562|10878
2199023255562|12400
2199023255562|13487
21990232555569|1319
21990232555569|1452
21990232555569|2082
21990232555569|2780
21990232555569|2787
21990232555569|3103
21990232555569|9021
21990232555569|9486
21990232555569|9548
10995116277783|9
10995116277783|139
10995116277783|146
10995116277783|416
10995116277783|472
10995116277783|576
10995116277783|578
10995116277783|585
10995116277783|774
10995116277783|778
10995116277783|779
10995116277783|975
10995116277783|978
10995116277783|1170
10995116277783|1172
10995116277783|1181
10995116277783|1440
10995116277783|1673
10995116277783|1989
10995116277783|2003
10995116277783|2005
10995116277783|2010
10995116277783|2029
10995116277783|2041
10995116277783|2043
10995116277783|2056
10995116277783|2058
10995116277783|2080
10995116277783|2088
10995116277783|2106
10995116277783|2107
10995116277783|2781
10995116277783|2786
10995116277783|2792
10995116277783|2794
10995116277783|2798
10995116277783|2801
10995116277783|2809
10995116277783|2810
10995116277783|2823
10995116277783|2844
10995116277783|2849
10995116277783|2854
10995116277783|2864
10995116277783|2871
10995116277783|2889
10995116277783|2905
10995116277783|2907
10995116277783|2930
10995116277783|2938
10995116277783|2986
10995116277783|2997
10995116277783|3009
10995116277783|3023
10995116277783|3024
10995116277783|3028
10995116277783|3047
10995116277783|3053
10995116277783|5078
10995116277783|5449
10995116277783|6405
10995116277783|6449
10995116277783|6623
10995116277783|6989
10995116277783|7031
10995116277783|7212
10995116277783|7396
10995116277783|7509
10995116277783|7514
10995116277783|7597
10995116277783|9058
10995116277783|9141
10995116277783|9209
10995116277783|9244
10995116277783|12296
10995116277783|13796
10995116277783|13816
17592186044515|6
17592186044515|292
17592186044515|590
17592186044515|1172
17592186044515|1180
17592186044515|2780
17592186044515|6418
19791209300024|441
19791209300024|14659
4398046511168|1507
4398046511168|1984
4398046511168|6909
2199023255628|1930
96|6
96|587
96|973
96|1184
96|1676
96|1989
96|2023
96|2115
96|11742
2199023255625|138
2199023255625|448
2199023255625|561
2199023255625|1023
2199023255625|1153
2199023255625|1177
2199023255625|1678
2199023255625|1986
2199023255625|2002
2199023255625|2082
2199023255625|2085
2199023255625|2788
2199023255625|2941
2199023255625|9310
2199023255625|9479
21990232555618|6
21990232555618|146
21990232555618|471
21990232555618|545
21990232555618|579
21990232555618|588
21990232555618|1032
21990232555618|1164
21990232555618|1171
21990232555618|1174
21990232555618|1180
21990232555618|1183
21990232555618|1197
21990232555618|1672
21990232555618|1680
21990232555618|1681
21990232555618|1759
21990232555618|1940
21990232555618|1986
21990232555618|1992
21990232555618|2001
21990232555618|2008
21990232555618|2026
21990232555618|2027
21990232555618|2048
21990232555618|2075
21990232555618|2084
21990232555618|2115
21990232555618|2925
21990232555618|4849
21990232555618|6418
21990232555618|6940
21990232555618|7516
21990232555618|7602
21990232555618|9040
21990232555618|9170
21990232555618|9293
21990232555618|10449
21990232555618|11258
21990232555618|11379
21990232555618|11541
21990232555618|11557
21990232555618|11625
21990232555618|11642
21990232555618|11695
10995116277762|1733
6597069766742|1184
6597069766742|1417
6597069766742|1995
6597069766742|2004
6597069766742|2031
6597069766742|2045
6597069766742|2117
6597069766742|2810
6597069766742|2850
6597069766742|2869
6597069766742|2916
6597069766742|2996
6597069766742|3080
6597069766742|6934
6597069766742|7522
6597069766742|8785
6597069766742|9174
6597069766742|11375
15393162788908|139
15393162788908|470
15393162788908|580
15393162788908|782
15393162788908|1426
15393162788908|1985
15393162788908|2031
15393162788908|2058
15393162788908|2777
15393162788908|2778
15393162788908|2786
15393162788908|2836
15393162788908|2845
15393162788908|2906
15393162788908|2943
15393162788908|5114
17592186044446|284
17592186044446|785
17592186044446|1375
17592186044446|1991
17592186044446|2007
17592186044446|2782
17592186044446|2806
17592186044446|2809
17592186044446|2814
17592186044446|2825
17592186044446|2848
17592186044446|2869
17592186044446|2884
17592186044446|2899
17592186044446|2951
17592186044446|2979
17592186044446|2987
17592186044446|2989
17592186044446|3018
17592186044446|3036
17592186044446|3069
17592186044446|3089
17592186044446|3103
17592186044446|3108
17592186044446|5178
17592186044446|5417
17592186044446|5456
17592186044446|5598
17592186044446|5673
17592186044446|5766
17592186044446|5794
17592186044446|5886
17592186044446|5947
17592186044446|6050
17592186044446|6361
17592186044446|6363
17592186044446|6440
17592186044446|6740
17592186044446|6817
17592186044446|6931
17592186044446|6952
17592186044446|6962
17592186044446|7486
17592186044446|7512
17592186044446|7522
17592186044446|7572
17592186044446|8135
17592186044446|8138
17592186044446|8298
17592186044446|8342
17592186044446|9203
17592186044446|9433
17592186044446|10241
17592186044446|11235
17592186044446|11236
17592186044446|11919
17592186044446|12444
17592186044446|12646
17592186044446|12976
17592186044446|13163
17592186044446|13775
17592186044446|14353
17592186044446|15036
17592186044484|275
17592186044484|1200
17592186044484|1989
17592186044484|2123
17592186044484|2857
17592186044484|7526
17592186044484|9195
4398046511167|282
4398046511167|458
4398046511167|576
4398046511167|1200
4398046511167|1410
4398046511167|7509
4398046511167|9329
4398046511167|9474
4398046511167|11541
6597069766684|6
6597069766684|588
6597069766684|1021
6597069766684|1767
6597069766684|1940
6597069766684|1995
6597069766684|2018
6597069766684|5174
6597069766684|6413
6597069766684|7328
6597069766684|9170
6597069766684|11695
6597069766684|12002
17592186044454|143
17592186044454|287
17592186044454|776
17592186044454|974
17592186044454|1176
17592186044454|1545
17592186044454|1667
17592186044454|1669
17592186044454|1764
17592186044454|1988
17592186044454|1992
17592186044454|2011
17592186044454|2012
17592186044454|2025
17592186044454|2031
17592186044454|2061
17592186044454|2106
17592186044454|2242
17592186044454|2777
17592186044454|2779
17592186044454|2787
17592186044454|2818
17592186044454|2840
17592186044454|2879
17592186044454|2900
17592186044454|2932
17592186044454|2943
17592186044454|2944
17592186044454|3003
17592186044454|3057
17592186044454|3079
17592186044454|6395
17592186044454|6945
17592186044454|7001
17592186044454|8015
17592186044454|8480
17592186044454|10284
17592186044454|11698
17592186044454|12273
17592186044454|15759
